lat,lon,GI_BA_S_CP,GI_BA_S_STREET,GI_BA_S_ARTERY,GI_BA_S_HOUSE_NO,Address,Latitude,Longitude
0.0226641400000034,0.011548739999995,,BROADWAY,,52,"181 BLEECKER STREET",40.70648429,-74.01227395
0.0235671599999989,0.0134429699999998,,BROADWAY,,52,"245 SULLIVAN STREET",40.70648429,-74.01227395
0.0236028400000023,0.0108920599999891,,BROADWAY,,52,"14 MINETTA STREET",40.70648429,-74.01227395
0.0235506900000004,0.0108884499999959,,BROADWAY,,52,"12 MINETTA STREET",40.70648429,-74.01227395
0.0232515100000015,0.010902889999997,,BROADWAY,,52,"5 MINETTA STREET",40.70648429,-74.01227395
0.0236412699999988,0.0112492499999917,,BROADWAY,,52,"5 MINETTA LANE",40.70648429,-74.01227395
0.0231005500000023,0.0111698899999908,,BROADWAY,,52,"97 MAC DOUGAL STREET",40.70648429,-74.01227395
0.0230593799999994,0.0108162999999877,,BROADWAY,,52,"199 BLEECKER STREET",40.70648429,-74.01227395
0.0229221399999986,0.0110219599999937,,BROADWAY,,52,"189 BLEECKER STREET",40.70648429,-74.01227395
0.0239596600000027,0.0115162499999997,,BROADWAY,,52,"122 WEST 3 STREET",40.70648429,-74.01227395
0.0248325000000023,0.0116100499999874,,BROADWAY,,52,"148 WEST 4 STREET",40.70648429,-74.01227395
0.0247419200000039,0.0117435499999914,,BROADWAY,,52,"142 WEST 4 STREET",40.70648429,-74.01227395
0.0246925100000013,0.0118409699999944,,BROADWAY,,52,"140 WEST 4 STREET",40.70648429,-74.01227395
0.0246348800000007,0.0119636499999984,,BROADWAY,,52,"136 WEST 4 STREET",40.70648429,-74.01227395
0.0243988300000026,0.0122450899999933,,BROADWAY,,52,"139 MAC DOUGAL STREET",40.70648429,-74.01227395
0.024113370000002,0.0120466399999941,,BROADWAY,,52,"125 MAC DOUGAL STREET",40.70648429,-74.01227395
0.0242478600000027,0.0119636499999984,,BROADWAY,,52,"121 WEST 3 STREET",40.70648429,-74.01227395
0.0244509800000046,0.0116353099999884,,BROADWAY,,52,"131 WEST 3 STREET",40.70648429,-74.01227395
0.0244839100000007,0.0115523199999927,,BROADWAY,,52,"133 WEST 3 STREET",40.70648429,-74.01227395
0.0218184900000011,0.0200996699999934,,BROADWAY,,52,"409 LAFAYETTE STREET",40.70648429,-74.01227395
0.0219667000000001,0.020146589999996,,BROADWAY,,52,"415 LAFAYETTE STREET",40.70648429,-74.01227395
0.0224772000000044,0.0205182699999966,,BROADWAY,,52,"423 LAFAYETTE STREET",40.70648429,-74.01227395
0.0218541300000012,0.0206805599999882,,BROADWAY,,52,"34 COOPER SQUARE",40.70648429,-74.01227395
0.0216510200000002,0.0206372399999992,,BROADWAY,,52,"30 COOPER SQUARE",40.70648429,-74.01227395
0.0212558200000004,0.0199985799999922,,BROADWAY,,52,"29 EAST 4 STREET",40.70648429,-74.01227395
0.0225924499999977,0.0209909399999901,,BROADWAY,,52,"56 COOPER SQUARE",40.70648429,-74.01227395
0.0226474500000009,0.0194106299999959,,BROADWAY,,52,"726 BROADWAY",40.70648429,-74.01227395
0.022982429999999,0.017050999999995,,BROADWAY,,52,"14 WASHINGTON PLACE",40.70648429,-74.01227395
0.0226695200000009,0.0172746799999999,,BROADWAY,,52,"8 WASHINGTON PLACE",40.70648429,-74.01227395
0.0235945200000032,0.0169031199999949,,BROADWAY,,52,"23 WASHINGTON PLACE",40.70648429,-74.01227395
