,Lot,CD,ZipCode,ZoneDist1,BldgClass,LandUse,LotArea,BldgArea,ComArea,ResArea,OfficeArea,RetailArea,GarageArea,StrgeArea,FactryArea,OtherArea,NumBldgs,NumFloors,UnitsRes,UnitsTotal,LotFront,LotDepth,BldgFront,BldgDepth,ProxCode,BsmtCode,YearBuilt,BoroCode,CondoNo,BIN,IsBopa,geox,geoy
127,27,101,10038.0,27,21,3.0,7618,52005,5800,46205,0,5800,0,0,0,0,1,8.0,24,25,35.5,164.67,36.0,165.0,3.0,2.0,1900,1,0,1001142,0,40.70585905701925,-74.00443993263197
128,31,101,10038.0,27,98,5.0,8149,47713,47713,0,47713,0,0,0,0,0,1,6.0,0,2,96.67,118.0,96.0,117.0,3.0,2.0,1950,1,0,1079058,0,40.70565319787997,-74.00448680677316
129,7501,101,10038.0,27,131,4.0,5082,20675,4300,16375,0,4300,0,0,0,0,1,5.0,14,15,21.75,140.08,21.75,140.08,0.0,5.0,1982,1,65,1001143,0,40.705908468787406,-74.00428123796947
130,10,101,10038.0,20,77,5.0,208475,277210,277210,0,0,277210,0,0,0,0,3,0.0,0,17,114.0,597.5,0.0,0.0,1.0,0.0,0,1,0,1001158,0,40.705441928925545,-74.00148237278032
131,1,101,10038.0,27,82,5.0,47539,125500,89305,36195,0,2400,0,0,0,3600,17,5.0,32,47,195.17,249.33,20.0,60.0,0.0,2.0,1980,1,0,1085797,0,40.705441928925545,-74.00148237278032
132,20,101,10038.0,27,173,4.405676442762536,22533,0,0,0,0,0,0,0,0,0,0,0.0,0,0,286.0,291.17,0.0,0.0,0.0,5.0,0,1,0,1082003,0,40.70635862635292,-74.0038195969889
133,8,101,10038.0,38,78,4.0,1070,3047,3047,0,927,2120,0,0,0,0,1,3.0,0,1,20.08,56.0,20.0,53.0,2.0,2.0,1920,1,0,1001164,0,40.707132606938856,-74.00494497476362
134,9,101,10038.0,38,76,5.0,1075,1935,1935,0,0,1935,0,0,0,0,1,2.0,0,1,20.08,56.67,20.0,54.0,2.0,2.0,1920,1,0,1001165,0,40.70717377652814,-74.00498825989928
135,21,101,10038.0,38,100,5.0,11828,234553,234553,0,226803,7750,0,0,0,0,1,28.0,0,34,101.5,52.08,101.5,52.08,0.0,2.0,1987,1,0,1075618,0,40.707881935470255,-74.00475386579271
136,48,101,10038.0,38,78,4.0,2608,7824,5216,2608,0,5216,0,0,0,0,1,3.0,1,2,31.58,102.0,31.0,102.0,0.0,5.0,1902,1,0,1077220,0,40.70816738650382,-74.00485848607279
137,7503,101,10038.0,38,126,5.0,2560,16976,16976,0,2324,0,0,0,0,14652,1,6.0,0,6,26.3,96.4,0.0,0.0,0.0,5.0,1900,1,806,1001169,0,40.708090525847844,-74.00502800428843
138,6,101,10038.0,38,26,4.0,8537,101542,5865,95677,0,5865,0,0,0,0,1,0.0,120,121,128.92,71.0,0.0,0.0,0.0,2.0,0,1,0,1001177,0,40.708524192229675,-74.0051687066142
139,7,101,10038.0,38,101,5.0,4782,21520,21520,0,17520,0,0,4000,0,0,1,5.0,0,1,26.08,164.58,26.0,160.0,2.0,2.0,1948,1,0,1001178,0,40.70850496980812,-74.00536708529269
140,28,101,10038.0,38,82,5.0,4897,14691,14691,0,0,4848,0,0,0,9843,1,3.0,0,4,68.83,76.58,69.0,76.0,2.0,2.0,1900,1,0,1001184,0,40.708878249057435,-74.00554746196569
141,7501,101,10038.0,38,131,4.0,10030,158477,15851,142626,0,1891,13960,0,0,0,1,30.0,156,157,60.17,150.5,60.0,90.0,0.0,5.0,2000,1,1800,1085931,0,40.708373208414606,-74.00563398565643
142,7502,101,10038.0,38,131,4.0,29668,388570,40318,348252,0,22739,17579,0,0,0,1,25.0,438,440,154.5,187.17,128.0,172.0,1.0,5.0,2003,1,1935,1087867,0,40.70827163263408,-74.00601991532203
143,15,101,10038.0,38,102,5.0,12032,107124,107124,0,100124,7000,0,0,0,0,1,12.0,1,15,74.0,165.0,74.0,164.0,2.0,2.0,1918,1,0,1001187,0,40.7090291694569,-74.0063518222637
144,18,101,10038.0,38,28,3.0,2609,12500,2500,10000,0,2500,0,0,0,0,1,6.0,10,11,25.92,100.5,25.0,100.0,3.0,2.0,1900,1,0,1001188,0,40.70924051140393,-74.0064384092495
145,21,101,10038.0,38,78,4.0,2000,10490,6100,4390,0,6100,0,0,0,0,1,6.0,4,5,25.0,80.0,25.0,80.0,3.0,2.0,1900,1,0,1079210,0,40.7090291694569,-74.0063518222637
146,22,101,10038.0,38,152,11.0,2189,0,0,0,0,0,0,0,0,0,0,0.0,0,0,25.83,79.83,0.0,0.0,0.0,5.0,0,1,0,1001190,0,40.7090291694569,-74.0063518222637
147,23,101,10038.0,38,139,4.0,1163,5800,1160,4640,0,1160,0,0,0,0,1,5.0,4,5,19.5,80.25,20.0,80.0,3.0,2.0,1900,1,0,1001191,0,40.7090291694569,-74.0063518222637
148,24,101,10038.0,38,26,4.0,20890,159000,9000,150000,0,9000,0,0,0,0,1,8.0,196,205,102.0,219.75,97.0,220.0,3.0,1.0,1900,1,0,1077403,0,40.708911162851656,-74.00601275920937
149,1,101,10038.0,38,26,4.0,3718,76988,20250,56738,17500,800,0,0,0,1950,1,16.0,30,32,81.83,45.83,81.0,46.0,3.0,2.0,1905,1,0,1001192,0,40.709473800809455,-74.00670895412688
150,11,101,10038.0,38,52,8.0,7160,109072,2275,0,2275,0,0,0,0,0,1,17.0,0,2,0.0,0.0,81.08,86.1,0.0,2.0,1900,1,0,1079064,0,40.70913339932963,-74.00753130359412
151,20,101,10038.0,38,52,8.0,5646,74863,22468,0,17478,4990,0,0,0,0,1,15.0,0,3,50.0,102.67,50.0,110.0,3.0,2.0,1900,1,0,1001195,0,40.70960003942316,-74.00705162911764
152,42,101,10038.0,28,101,5.0,927,3900,3900,0,3000,900,0,0,0,0,1,5.0,0,5,18.0,51.5,18.0,52.0,3.0,2.0,1930,1,0,1001204,0,40.71000896336258,-74.007762250107
153,43,101,10038.0,28,24,3.0,1594,12560,1500,11060,0,1500,0,0,0,0,1,8.0,7,11,31.17,51.08,31.0,51.0,3.0,2.0,1900,1,0,1001205,0,40.710066607015726,-74.00770815186952
154,44,101,10038.0,28,101,5.0,2103,10238,10238,0,8188,2050,0,0,0,0,1,6.0,0,6,25.25,82.08,25.0,85.0,3.0,2.0,1930,1,0,1001206,0,40.70995133106984,-74.00764681970186
155,45,101,10038.0,28,78,4.0,2058,7800,3974,3826,957,2060,0,957,0,0,1,4.0,4,8,24.92,82.25,50.25,82.0,3.0,2.0,1900,1,0,1001208,0,40.709912909397715,-74.00757106853875
156,7505,101,10038.0,28,131,4.0,8044,32107,17307,14800,0,14548,0,2759,0,0,1,3.0,10,20,77.0,99.75,77.0,110.83,0.0,5.0,1930,1,1310,1001200,0,40.70958624525476,-74.00811929097935
157,7506,101,10038.0,38,131,4.0,3992,26923,4309,22614,0,3860,0,449,0,0,1,9.0,14,17,49.67,81.0,50.0,78.0,0.0,5.0,1910,1,1329,1001196,0,40.709550645672394,-74.00685324061111
158,7508,101,10038.0,38,131,4.0,12156,81199,5914,75285,0,5914,0,0,0,0,1,14.0,84,87,75.0,113.7,75.0,113.0,0.0,5.0,1908,1,1927,1001199,0,40.70934472977442,-74.00777660058856
159,4,101,10038.0,28,25,4.0,5320,30400,5000,25400,0,5000,0,0,0,0,1,6.0,41,43,51.0,108.0,51.0,108.0,3.0,2.0,1987,1,0,1078967,0,40.709984223523094,-74.0082924750818
160,6,101,10038.0,28,25,4.0,5240,18526,5000,13526,0,5000,0,0,0,0,1,4.0,18,22,51.67,106.0,51.67,98.0,3.0,2.0,1900,1,0,1001214,0,40.70987168092954,-74.00839345669264
161,10,101,10038.0,28,27,3.0,10060,107243,5721,101522,0,5721,0,0,0,0,1,15.0,111,114,77.58,135.83,78.0,135.0,3.0,2.0,1920,1,0,1001216,0,40.71001987780472,-74.00866760690863
162,15,101,10038.0,28,144,7.0,34653,165000,165000,0,21000,42000,0,0,0,102000,2,9.0,0,0,201.0,163.0,20.0,162.92,0.0,2.0,1910,1,0,1089384,0,40.710398631841436,-74.00897064538906
163,18,101,10038.0,28,145,7.0,3754,26000,26000,0,0,0,0,0,0,26000,0,0.0,0,1,23.0,161.83,0.0,0.0,0.0,5.0,0,1,0,1089384,0,40.710398631841436,-74.00897064538906
164,19,101,10038.0,28,145,7.0,7690,26000,26000,0,0,0,0,0,0,26000,0,0.0,0,1,48.25,160.0,0.0,0.0,0.0,5.0,0,1,0,1089384,0,40.710398631841436,-74.00897064538906
165,25,101,10038.0,28,78,4.0,3003,8071,8071,0,0,2079,0,5992,0,0,1,3.0,0,3,28.17,107.08,28.17,107.08,0.0,2.0,1909,1,0,1001223,0,40.71038219296384,-74.0085810856913
166,7501,101,10038.0,28,131,4.0,2718,13774,5042,8732,0,2559,0,2483,0,0,1,5.0,4,5,25.17,108.0,0.0,0.0,0.0,5.0,1920,1,1333,1001226,0,40.71026418540891,-74.00834661502083
167,7503,101,10038.0,28,131,4.0,5035,61193,7931,53262,0,3771,0,4160,0,0,1,16.0,52,53,51.08,101.58,51.08,101.58,0.0,5.0,1906,1,1551,1001215,0,40.709753647921055,-74.00850525820208
168,36,101,10007.0,38,100,5.0,47250,1636000,1636000,0,1636000,0,0,0,0,0,1,52.0,0,2,239.58,183.5,200.0,200.0,0.0,5.0,2003,1,0,1086510,0,40.71333251959405,-74.01187481484789
169,1,101,10007.0,27,172,9.0,64560,8875,8875,0,0,0,0,0,0,8875,1,1.0,0,0,166.75,400.25,0.0,0.0,0.0,5.0,1900,1,0,1001231,0,40.71146904006402,-74.00958038470978
170,5,101,10007.0,27,102,5.0,6923,80298,80298,0,77098,3200,0,0,0,0,1,13.0,0,35,74.42,101.5,74.0,101.0,0.0,5.0,1907,1,0,1001235,0,40.71204818935986,-74.00952636139206
171,10,101,10007.0,27,102,5.0,3949,71959,71959,0,68163,3796,0,0,0,0,1,18.0,0,16,52.42,75.0,52.0,73.0,0.0,5.0,1911,1,0,1001237,0,40.71215246545857,-74.00982215927864
172,11,101,10007.0,27,88,8.0,12831,8898,8898,0,0,0,0,0,0,8898,1,2.0,0,1,101.25,127.25,80.0,100.0,2.0,2.0,1900,1,0,1001238,0,40.71236383459252,-74.00955526347198
173,14,101,10007.0,27,27,3.0,10077,531000,31000,500000,3000,0,16000,0,0,12000,1,59.0,396,402,100.0,100.83,150.0,62.0,0.0,2.0,2006,1,0,1087947,0,40.712218395608296,-74.00914403172703
174,18,101,10007.0,27,100,5.0,16409,480831,480831,0,465331,15500,0,0,0,0,1,44.0,0,146,100.67,165.83,101.0,164.0,3.0,2.0,1927,1,0,1001241,0,40.71199061828435,-74.00865343477194
175,12,101,10038.0,28,100,5.0,33340,756138,756138,0,726138,30000,0,0,0,0,1,31.0,0,0,117.92,237.0,140.0,228.0,3.0,0.0,1961,1,0,1001245,0,40.71087077478516,-74.00838997545894
176,14,101,10038.0,28,45,5.0,14937,128220,2500,0,0,2500,0,0,0,0,3,10.0,0,1,100.92,146.08,100.0,146.0,2.0,2.0,1900,1,0,1079072,0,40.71114534626708,-74.00696161622048
177,16,101,10038.0,28,27,3.0,5106,199057,600,147397,0,600,0,0,0,0,1,47.0,68,70,50.02,102.52,0.0,0.0,2.0,2.0,2013,1,0,1089791,0,40.71114534626708,-74.00696161622048
178,17,101,10038.0,28,26,4.0,9317,182499,35000,147499,30000,5000,0,0,0,0,1,30.0,168,171,123.75,102.5,74.0,0.0,1.0,2.0,2012,1,0,1089790,0,40.71087633418213,-74.00736918369998
179,23,101,10038.0,28,140,4.0,855,5520,1710,3810,0,1710,0,0,0,0,1,6.0,5,6,20.0,49.08,20.0,49.08,0.0,5.0,1900,1,0,1001261,0,40.71095590572213,-74.00777318151398
180,24,101,10038.0,28,140,4.0,1109,5929,1100,4829,0,1100,0,0,0,0,1,6.0,5,6,20.0,62.83,20.0,63.0,3.0,5.0,1900,1,0,1001262,0,40.7110053085144,-74.00781647184473
181,7501,101,10038.0,28,131,4.0,12850,336447,97919,238528,85919,12000,0,0,0,0,1,29.0,302,303,103.0,153.0,0.0,0.0,0.0,5.0,1896,1,1121,1001249,0,40.71123038025022,-74.00779846293956
182,9,101,10038.0,38,105,5.0,6054,26588,16450,10138,11000,5450,0,0,0,0,2,5.0,6,13,51.25,119.5,51.0,120.0,3.0,2.0,1935,1,0,1079088,0,40.71015722649214,-74.00704808106035
183,7502,101,10038.0,38,131,4.0,23298,176514,23799,152715,0,23799,0,0,0,0,1,10.0,163,168,196.17,118.5,196.17,118.5,2.0,5.0,1940,1,1969,1001263,0,40.70992943770043,-74.00660079030837
184,7503,101,10038.0,28,131,4.0,2925,22468,3151,19317,0,3151,0,0,0,0,1,10.0,7,8,25.0,118.75,25.0,118.75,3.0,5.0,1900,1,2474,1001266,0,40.710253281322494,-74.00723926257572
185,13,101,10038.0,38,78,4.0,1429,4862,1862,3000,0,1862,0,0,0,0,1,4.0,3,4,19.0,77.25,19.0,77.0,3.0,2.0,1920,1,0,1001271,0,40.710335664643885,-74.00656476042302
186,14,101,10038.0,38,46,5.0,4581,56790,0,0,0,0,0,0,0,0,1,18.0,0,1,57.17,86.0,57.0,58.0,0.0,2.0,2012,1,0,1089326,0,40.710404277487605,-74.00667297762863
187,17,101,10038.0,38,28,3.0,4260,24610,3600,21010,0,3600,0,0,0,0,1,7.0,12,13,27.92,162.08,28.0,148.0,3.0,2.0,1935,1,0,1001272,0,40.71054425849303,-74.00670545484459
188,24,101,10038.0,28,99,5.0,12173,108793,108793,0,108793,0,0,0,0,0,2,12.0,0,15,75.58,108.0,76.0,104.0,2.0,1.0,1910,1,0,1079094,0,40.71061560994285,-74.00691466955223
189,27,101,10038.0,28,139,4.0,1443,6543,1422,5121,0,1422,0,0,0,0,1,5.0,4,5,19.0,80.42,18.0,79.0,0.0,2.0,1900,1,0,1001275,0,40.710785791453716,-74.00681008317405
190,28,101,10038.0,28,138,4.0,1390,4668,1384,3284,0,1384,0,0,0,0,1,4.0,3,4,18.75,79.25,19.0,79.0,3.0,5.0,1900,1,0,1001276,0,40.71082147613025,-74.00676319533208
191,29,101,10038.0,28,78,4.0,1410,4836,2470,2366,798,1672,0,0,0,0,1,5.0,2,4,19.0,78.17,19.0,77.0,3.0,2.0,1900,1,0,1001277,0,40.7108571607875,-74.00671630743994
192,1,101,10038.0,38,100,5.0,30332,463679,463679,0,444912,18767,0,0,0,0,1,20.0,0,5,260.42,119.75,260.0,120.0,1.0,2.0,1927,1,0,1001280,0,40.709520511347314,-74.00579639614742
193,25,101,10038.0,38,86,6.0,2310,13840,8304,5536,3704,4600,0,0,0,0,1,5.0,0,2,26.0,66.83,26.0,67.0,3.0,2.0,1900,1,0,1001283,0,40.71015456520799,-74.00551871217365
194,26,101,10038.0,38,87,6.0,885,4340,4340,0,0,975,0,3365,0,0,1,5.0,0,6,26.5,36.75,27.0,36.0,3.0,2.0,1900,1,0,1001284,0,40.710247882956594,-74.00560528805502
195,28,101,10038.0,38,16,4.0,2160,10818,2000,8818,0,2000,0,0,0,0,1,5.0,8,9,23.67,109.83,23.67,109.83,0.0,5.0,1900,1,0,1001285,0,40.710014580573976,-74.00555477052256
196,7501,101,10038.0,38,126,5.0,19103,200826,200826,0,155410,0,0,0,0,45416,1,12.0,0,4,105.75,195.67,105.75,195.67,0.0,5.0,1955,1,2647,1001281,0,40.70977029563871,-74.00557639204946
197,1,101,10038.0,32,80,5.0,33348,128123,128123,0,0,128123,0,0,0,0,1,3.0,0,37,203.33,170.0,203.0,145.0,1.0,0.0,1983,1,0,1001318,0,40.70674840877132,-74.00293594912986
198,5,101,10038.0,32,78,4.0,24165,80000,80000,0,1300,1300,0,0,0,0,12,4.0,0,31,62.08,205.75,20.0,65.0,0.0,5.0,1983,1,0,1082013,0,40.70729735738044,-74.00309467456735
199,12,101,10038.0,32,78,4.0,2896,11500,11500,0,5750,5750,0,0,0,0,1,4.0,0,2,51.0,83.0,48.0,99.0,2.0,0.0,1983,1,0,1001320,0,40.70697895310185,-74.00350223152921
200,4,101,10038.0,32,86,6.0,1250,4026,4026,0,0,0,0,4026,0,0,1,4.5,0,1,16.67,74.08,17.0,69.0,3.0,0.0,1900,1,0,1001325,0,40.70720131690985,-74.00187916448303
201,5,101,10038.0,32,86,6.0,1229,4133,4133,0,0,0,0,4133,0,0,1,4.0,0,1,16.67,74.58,17.0,75.0,3.0,0.0,1900,1,0,1001326,0,40.7071738684971,-74.00192605263099
202,7,101,10038.0,32,86,6.0,1290,4772,4772,0,0,0,0,4772,0,0,1,4.5,0,2,16.67,80.08,17.0,81.0,3.0,0.0,1900,1,0,1001328,0,40.707124461078266,-74.00202343581486
203,8,101,10038.0,32,86,6.0,1314,4856,4856,0,0,0,0,4856,0,0,1,4.5,0,2,16.75,81.0,17.0,82.0,3.0,0.0,1940,1,0,1001329,0,40.70709701254154,-74.00207393068533
204,10,101,10038.0,32,86,6.0,5105,22236,22236,0,0,0,0,9254,0,0,1,4.0,0,4,75.03,90.39,25.0,81.0,0.0,5.0,1900,1,0,1001331,0,40.70699545288959,-74.00225426904964
205,13,101,10038.0,32,86,6.0,971,3892,3892,0,0,973,0,2919,0,0,1,4.0,0,1,39.08,25.0,39.0,25.0,3.0,0.0,1920,1,0,1079103,0,40.706984470993476,-74.00239493504381
206,24,101,10038.0,32,26,4.0,3750,15400,2000,13400,0,2000,0,0,0,0,2,5.0,8,10,50.1,75.4,25.0,74.0,0.0,2.0,1900,1,0,1001336,0,40.70737972417039,-74.00201983671197
207,26,101,10038.0,32,16,4.0,2830,14400,1000,13400,0,1000,0,0,0,0,1,5.0,9,10,37.75,74.67,89.5,74.67,0.0,2.0,1900,1,0,1079112,0,40.70744834552706,-74.00188638515678
208,30,101,10038.0,32,16,4.0,3853,17475,2500,14975,0,2500,0,0,0,0,4,5.0,11,14,51.1,73.1,75.0,52.0,3.0,2.0,1900,1,0,1079115,0,40.70751696683801,-74.00174571960945
209,31,101,10038.0,32,138,4.0,988,4883,1887,2996,0,988,0,0,0,899,1,4.0,3,4,19.17,52.08,18.0,52.0,3.0,5.0,1900,1,0,1001338,0,40.70740443280754,-74.00165915219976
210,32,101,10038.0,32,26,4.0,2550,14261,2300,11961,0,2300,0,0,0,0,1,6.0,9,10,25.1,101.75,25.0,101.0,0.0,5.0,2004,1,0,1087577,0,40.707868293459256,-74.00194050020639
211,49,101,10038.0,32,31,6.0,2454,4970,4970,0,2485,0,0,2485,0,0,1,2.0,0,2,33.17,74.92,33.0,75.0,2.0,0.0,1900,1,0,1001346,0,40.70770359314126,-74.00266547603992
212,57,101,10038.0,32,139,4.0,1028,4910,2000,2910,0,2000,0,0,0,0,1,5.0,4,5,23.0,44.5,21.0,45.0,2.0,5.0,1900,1,0,1001349,0,40.70804121116755,-74.00207756694854
213,7503,101,10038.0,32,131,4.0,5325,24530,7134,17396,0,7134,0,0,0,0,1,5.0,15,16,75.0,71.0,0.0,0.0,0.0,5.0,1910,1,1412,1086561,0,40.70760753310597,-74.00235888879295
214,7504,101,10038.0,32,132,4.0,4930,17111,2170,14941,0,2170,0,0,0,0,1,6.0,0,25,75.65,71.77,0.0,0.0,0.0,5.0,1999,1,1413,1086562,0,40.70749224839473,-74.00257529615506
215,26,101,10038.0,38,23,3.0,5964,79422,6000,73422,0,6000,0,0,0,0,1,14.0,39,43,85.0,70.0,83.0,70.0,2.0,2.0,1901,1,0,1001354,0,40.711246946953565,-74.00618250175485
216,7501,101,10038.0,38,131,4.0,9400,160157,18441,141716,0,4674,13767,0,0,0,1,23.0,125,126,100.0,93.0,0.0,0.0,0.0,5.0,1900,1,1286,1087756,0,40.71139517869825,-74.00590477122445
217,7502,101,10038.0,38,131,4.0,41370,900766,127597,773169,20132,0,24295,0,0,0,1,76.0,904,906,210.37,197.97,158.88,183.3,1.0,5.0,2007,1,2227,1087485,0,40.710969751968854,-74.00567748966917
218,1,101,10038.0,38,23,3.0,11075,111685,11890,99795,0,11890,0,0,0,0,1,11.0,41,51,95.92,144.75,96.0,142.0,2.0,2.0,1900,1,0,1001355,0,40.71153787548726,-74.00647830899439
219,9,101,10038.0,32,155,8.0,17789,112362,112362,0,0,0,0,0,0,112362,1,7.0,0,1,202.42,102.42,202.0,98.0,2.0,0.0,1950,1,0,1001363,0,40.70863408262756,-74.00192970174172
220,7503,101,10038.0,32,121,3.0,2910,15250,0,15250,0,0,0,0,0,0,1,7.0,11,11,25.33,117.67,25.33,117.67,0.0,5.0,1900,1,2304,1001359,0,40.708812500675336,-74.00133456365506
221,7504,101,10038.0,32,131,4.0,6250,35703,2020,33683,0,2020,0,0,0,0,1,7.0,26,27,48.17,130.0,48.17,130.0,0.0,5.0,1900,1,2503,1001362,0,40.708694472200975,-74.00161950816253
222,1,101,10038.0,32,87,6.0,1640,6560,1500,5060,0,1500,0,0,0,0,1,4.0,3,4,23.17,69.5,23.0,67.0,3.0,2.0,1920,1,0,1001375,0,40.707989078931476,-74.0003318333503
223,38,101,10038.0,32,47,5.0,6204,39747,4963,0,0,4963,0,0,0,0,5,7.0,0,5,61.92,98.5,25.0,52.0,0.0,5.0,1900,1,0,1082022,0,40.70809611719599,-74.00135619065286
224,42,101,10038.0,32,26,4.0,5866,25903,5280,20623,0,5280,0,0,0,0,2,6.0,20,24,43.0,101.0,41.0,52.0,3.0,2.0,1900,1,0,1001381,0,40.70832667520007,-74.00152571976153
225,49,101,10038.0,32,23,3.0,1804,14800,1500,13300,0,1500,0,0,0,0,1,8.0,6,7,24.5,74.0,25.0,70.0,3.0,2.0,1906,1,0,1001385,0,40.70854351743322,-74.00098108067405
226,7501,101,10038.0,32,131,4.0,3247,17700,5900,11800,0,5900,0,0,0,0,2,5.0,8,10,24.46,145.79,25.0,141.0,0.0,5.0,1900,1,826,1084937,0,40.70838980998392,-74.00106043034214
227,100,103,10038.0,70,25,4.0,781000,1264820,14000,1250820,0,14000,0,0,0,0,13,17.0,1934,1947,689.0,978.0,121.0,167.0,1.0,0.0,1950,1,0,1077417,0,40.710412704952596,-73.99976915101523
228,42,103,10038.0,70,139,4.0,1024,4765,952,3813,0,952,0,0,0,0,1,5.0,4,5,45.58,61.5,46.0,58.0,2.0,5.0,1905,1,0,1001390,0,40.71195525959836,-73.99931825831527
229,46,103,10038.0,70,16,4.0,2000,6924,3000,3924,1500,1500,0,0,0,0,1,5.0,10,12,25.0,79.67,20.0,80.0,2.0,0.0,1910,1,0,1077395,0,40.71206504724701,-73.99894311829294
230,48,103,10038.0,70,16,4.0,1100,5480,1096,4384,0,1096,0,0,0,0,1,5.0,8,10,44.0,25.08,44.0,25.0,3.0,2.0,1900,1,0,1001392,0,40.71212543129077,-73.99886736806602
231,1,103,10038.0,70,23,3.0,186750,515425,42225,473200,10095,20190,0,0,0,0,3,2.0,420,465,624.83,350.58,120.0,125.0,1.0,2.0,1960,1,0,1077407,0,40.71252617200845,-73.99985210767998
232,10,101,10007.0,38,26,4.0,4400,21840,8736,13104,0,8736,0,0,0,0,1,5.0,6,7,28.75,152.17,29.0,152.0,0.0,2.0,1915,1,0,1001403,0,40.71335202202468,-74.00862836129582
233,11,101,10007.0,38,101,5.0,5341,26705,26705,0,21705,5000,0,0,0,0,1,5.0,0,7,37.92,152.33,38.0,152.0,3.0,2.0,1935,1,0,1001404,0,40.71338495072757,-74.00874018802216
234,20,101,10007.0,27,102,5.0,53354,918240,918240,0,905074,13166,0,0,0,0,1,19.0,0,33,160.08,335.0,159.0,335.0,0.0,5.0,1959,1,0,1001409,0,40.713286024862846,-74.01013615018795
235,9,101,10007.0,38,152,11.0,7950,0,0,0,0,0,0,0,0,0,0,0.0,0,0,106.5,90.17,0.0,0.0,0.0,5.0,0,1,0,1079148,0,40.71387067416668,-74.00996309337462
236,27,101,10007.0,38,24,3.0,21826,620552,82032,538520,33000,24832,24200,0,0,0,1,21.0,390,395,286.79,165.15,286.0,165.0,3.0,2.0,1964,1,0,1001410,0,40.7136758536737,-74.00927409058264
237,1,101,10007.0,38,159,8.0,28981,331000,331000,0,0,0,0,0,0,331000,1,15.0,0,1,158.75,208.75,159.0,175.0,1.0,2.0,2010,1,0,1000000,0,40.71377724135718,-74.011171490567
238,18,101,10007.0,38,102,5.0,42601,550000,550000,0,518700,12300,19000,0,0,0,1,13.0,0,13,165.0,288.0,163.0,276.0,0.0,5.0,1987,1,0,1001415,0,40.7143701384554,-74.0108721898853
239,1,101,10007.0,32,101,5.0,3092,18500,18500,0,16500,2000,0,0,0,0,1,6.0,0,19,24.33,125.67,24.0,125.0,2.0,2.0,1900,1,0,1001418,0,40.71467487566925,-74.01011832516518
240,3,101,10007.0,32,23,3.0,2492,22152,2350,19802,0,2350,0,0,0,0,1,10.0,8,9,24.92,100.0,25.0,100.0,3.0,2.0,1920,1,0,1001420,0,40.714721519967725,-74.0103059091727
241,7503,101,10007.0,32,131,4.0,4992,49402,3070,46332,0,0,0,0,0,3070,1,13.0,11,12,49.92,100.0,49.92,89.0,0.0,5.0,2001,1,1042,1001421,0,40.71477365970914,-74.0104249565312
242,7505,101,10007.0,32,131,4.0,2500,11118,3485,7633,0,0,0,0,0,0,1,5.0,4,7,25.0,100.0,25.0,100.0,0.0,5.0,1900,1,2214,1001424,0,40.714932823628985,-74.01077488564816
243,7506,101,10007.0,32,131,4.0,1875,10787,4747,6040,0,4747,0,0,0,0,1,5.0,4,5,25.0,75.0,25.0,75.0,0.0,5.0,1905,1,2526,1001430,0,40.715045395931746,-74.01037089004099
244,7503,101,10007.0,32,131,4.0,2558,9131,3886,5245,0,0,0,281,0,3605,1,5.0,3,5,25.5,100.17,0.0,0.0,0.0,5.0,1930,1,1024,1001437,0,40.714274206682575,-74.0093354966514
245,7504,101,10007.0,36,131,4.0,3769,24376,9620,14756,3220,3220,0,3180,0,0,1,6.0,8,10,50.17,75.21,50.0,90.0,0.0,5.0,1969,1,1084,1001434,0,40.71405191335482,-74.00892785052196
246,7507,101,10007.0,32,119,2.0,2508,15318,0,15318,0,0,0,0,0,0,1,6.0,6,6,25.0,99.92,25.0,98.0,3.0,5.0,1920,1,1609,1001439,0,40.714345557790686,-74.00949061745915
247,7511,101,10007.0,36,131,4.0,5043,41533,4219,37314,0,0,0,0,0,4219,1,11.0,17,18,50.17,100.0,50.0,100.0,3.0,5.0,1931,1,2396,1001444,0,40.71426876279056,-74.00875473281192
248,7,101,10007.0,36,101,5.0,2575,11500,11500,0,9200,2300,0,0,0,0,1,5.0,0,5,25.58,100.0,26.0,100.0,3.0,2.0,1920,1,0,1001449,0,40.713758278350895,-74.0081955503117
249,11,101,10007.0,36,25,4.0,4503,30999,4450,26549,0,4450,0,0,0,0,1,6.0,15,20,25.25,176.25,25.0,176.0,2.0,2.0,1930,1,0,1001453,0,40.71399705486447,-74.00844086990841
250,7504,101,10007.0,36,131,4.0,3812,23594,8615,14979,0,0,0,0,0,8615,1,6.0,8,10,50.25,75.87,0.0,0.0,0.0,5.0,1930,1,1168,1001456,0,40.713887307249934,-74.00783484583346
251,7505,101,10007.0,36,131,4.0,16980,144330,26284,118046,0,16460,0,9824,0,0,1,10.0,75,92,74.0,176.29,74.0,176.0,0.0,5.0,1930,1,1796,1001451,0,40.71400256159693,-74.00820279476747
252,5,101,10007.0,36,20,3.0,4992,40665,0,40665,0,0,0,0,0,0,1,12.0,13,13,49.92,100.0,50.0,100.0,0.0,2.0,1900,1,0,1090148,0,40.71417004607704,-74.00740562003908
253,12,101,10007.0,36,86,6.0,2500,11600,11600,0,0,2000,0,9600,0,0,1,5.0,0,6,25.0,100.92,25.0,100.92,0.0,2.0,1915,1,0,1001464,0,40.714400572423656,-74.00791065802136
