,Address,corx,cory
479,115 NASSAU STREET,40.71114534626708,-74.00696161622048
480,113 NASSAU STREET,40.71087633418213,-74.00736918369999
481,19 ANN STREET,40.71090101387258,-74.00772267652722
482,17 ANN STREET,40.71095590572213,-74.00777318151398
483,15 ANN STREET,40.71100530851441,-74.00781647184473
484,15 PARK ROW,40.71123038025022,-74.00779846293956
485,105 NASSAU STREET,40.71074458094327,-74.00744130980132
486,BEEKMAN STREET,0,0
487,121 FULTON STREET,40.71015722649214,-74.00704808106035
488,125 FULTON STREET,40.710214859383726,-74.00716351130438
489,94 NASSAU STREET,40.710327380287296,-74.00739076507601
490,119 FULTON STREET,40.710099593267124,-74.00693625801433
491,111 FULTON STREET,40.70992943770043,-74.00660079030837
492,42 ANN STREET,40.71025328132249,-74.00723926257572
493,167 WILLIAM STREET,40.71028354655553,-74.005969598903
494,161 WILLIAM STREET,40.710170999665486,-74.006189615965
495,57 ANN STREET,40.71040429901624,-74.0062906340469
496,55 ANN STREET,40.71033566464388,-74.00656476042302
497,49 ANN STREET,40.710404277487605,-74.00667297762863
498,47 ANN STREET,40.71054425849303,-74.0067054548446
499,35 ANN STREET,40.710593635274904,-74.00718519416189
500,110 NASSAU STREET,40.71061560994285,-74.00691466955223
501,118 NASSAU STREET,40.71075010654303,-74.00686057799943
502,120 NASSAU STREET,40.71078579145372,-74.00681008317405
503,122 NASSAU STREET,40.71082147613025,-74.00676319533208
504,124 NASSAU STREET,40.7108571607875,-74.00671630743993
505,126 NASSAU STREET,0,0
506,19 BEEKMAN STREET,40.71075013751682,-74.00631952295412
507,25 BEEKMAN STREET,40.71062663045314,-74.00618605124684
508,33 BEEKMAN STREET,40.7105195961402,-74.00596962004285
509,81 FULTON STREET,40.709520511347314,-74.00579639614742
510,164 WILLIAM STREET,40.71011613170011,-74.00565938196614
511,166 WILLIAM STREET,40.710154565207986,-74.00551871217365
512,168 WILLIAM STREET,40.710247882956594,-74.00560528805502
513,45 BEEKMAN STREET,40.710014580573976,-74.00555477052256
514,47 BEEKMAN STREET,40.70997066731237,-74.00549344800808
515,49 BEEKMAN STREET,40.70994047868139,-74.00541409174365
516,57 BEEKMAN STREET,40.70966052349844,-74.0051832226249
517,156 WILLIAM STREET,40.70977029563871,-74.00557639204945
518,80 GOLD STREET,40.7092516139995,-74.00360695255905
519,60 GOLD STREET,40.70908961761918,-74.00507496991855
520,100 GOLD STREET,40.71010250133028,-74.00324269174304
521,49 FULTON STREET,40.708126243498164,-74.00412989095695
522,46 CLIFF STREET,40.70840895059154,-74.00422729496022
523,206 WATER STREET,40.707525155920315,-74.00366817574653
524,117 BEEKMAN STREET,40.70772553186021,-74.00340127839397
525,94 SOUTH STREET,40.70674840877132,-74.00293594912986
526,207 FRONT STREET,40.70729735738044,-74.00309467456735
527,205 FRONT STREET,40.707151880932074,-74.0032389413715
528,201 FRONT STREET,40.70697895310185,-74.0035022315292
529,FRONT STREET,0,0
530,119 SOUTH STREET,40.7073220908636,-74.0015906200354
531,115 SOUTH STREET,40.70727268286876,-74.00174571321209
532,113 SOUTH STREET,40.70722876536074,-74.00182866945335
533,112 SOUTH STREET,40.70720131690985,-74.00187916448303
534,111 SOUTH STREET,40.7071738684971,-74.00192605263099
535,110 SOUTH STREET,40.707149164767074,-74.00197654766036
536,109 SOUTH STREET,40.707124461078266,-74.00202343581486
537,108 SOUTH STREET,40.70709701254154,-74.00207393068533
538,107 SOUTH STREET,40.70706132949093,-74.00213524575392
539,106 SOUTH STREET,40.706995452889586,-74.00225426904964
540,150 BEEKMAN STREET,40.70698447099348,-74.00239493504381
541,146 BEEKMAN STREET,40.70707504667639,-74.0024670749937
542,211 FRONT STREET,40.70716836699721,-74.00254282208401
543,213 FRONT STREET,40.707247970590196,-74.00228313234223
544,225 FRONT STREET,40.70737972417039,-74.00201983671197
545,229 FRONT STREET,40.70744834552706,-74.00188638515678
546,36 PECK SLIP,40.70751696683801,-74.00174571960946
547,40 PECK SLIP,40.70740443280755,-74.00165915219976
548,24 PECK SLIP,40.707868293459256,-74.00194050020639
549,234 FRONT STREET,40.70778869414084,-74.00200902848381
550,230 FRONT STREET,40.707728307402924,-74.00211723276787
551,226 FRONT STREET,40.70768713425527,-74.00220740315777
552,212 FRONT STREET,40.70737422057803,-74.00270513823037
553,136 BEEKMAN STREET,40.70748675373479,-74.00279531422369
554,134 BEEKMAN STREET,40.70752792439679,-74.00282777768375
555,233 WATER STREET,40.70770359314126,-74.00266547603992
556,237 WATER STREET,40.70780515389325,-74.00246349514062
557,245 WATER STREET,40.70790396966744,-74.00225429977344
558,251 WATER STREET,40.70804121116755,-74.00207756694854
559,138 BEEKMAN STREET,40.707440093622544,-74.00275924372166
560,247 WATER STREET,40.7079643565328,-74.00214609532844
561,130 BEEKMAN STREET,40.70765692846428,-74.00282056942368
562,220 FRONT STREET,40.70760753310597,-74.00235888879295
563,214 FRONT STREET,40.70749224839473,-74.00257529615507
564,246 WATER STREET,40.708208629289814,-74.00267992381904
565,52 BEEKMAN STREET,40.710357700903934,-74.00501014024093
566,138 NASSAU STREET,40.711246946953565,-74.00618250175486
567,150 NASSAU STREET,40.71139517869825,-74.00590477122446
568,8 SPRUCE STREET,40.710969751968854,-74.00567748966915
569,36 PARK ROW,40.71153787548726,-74.00647830899439
570,39 PARK ROW,40.71166689538109,-74.00618614778936
571,154 NASSAU STREET,40.71116467044047,-74.00479017047454
572,276 WATER STREET,40.70883995043621,-74.00113618303907
573,274 WATER STREET,40.70886465187036,-74.00127324686164
574,270 WATER STREET,40.70877681771761,-74.00142112918547
575,268 WATER STREET,40.70873015587654,-74.00148965975318
576,1 PECK SLIP,40.70863408262756,-74.00192970174172
577,320 PEARL STREET,40.708870130780106,-74.00201627494106
578,334 PEARL STREET,40.70911167650347,-74.00159787662884
579,PEARL STREET,0,0
580,330 PEARL STREET,40.70904031116349,-74.00170247621075
581,324 PEARL STREET,40.708960710924224,-74.00183953777683
582,272 WATER STREET,40.708812500675336,-74.00133456365506
583,264 WATER STREET,40.708694472200975,-74.00161950816253
584,160 SOUTH STREET,40.70798907893148,-74.00033183335029
585,FRONT STREET,0,0
586,45 PECK SLIP,40.707591084543765,-74.00097745979372
587,259 FRONT STREET,40.70812631662788,-74.00046889591685
588,254 FRONT STREET,40.708414515198655,-74.00076466433963
589,252 FRONT STREET,40.70833217124938,-74.00090893950733
590,248 FRONT STREET,40.70825806160454,-74.00103157305588
591,246 FRONT STREET,40.70822237921679,-74.00108206905982
592,244 FRONT STREET,40.70822786763822,-74.00119388296098
593,29 PECK SLIP,40.70809611719599,-74.00135619065286
594,25 PECK SLIP,40.70817296816121,-74.00154735760862
595,23 PECK SLIP,40.70832667520007,-74.00152571976153
596,265 WATER STREET,40.708389806964064,-74.00134898281615
597,269 WATER STREET,40.70842274579971,-74.001197493359
598,275 WATER STREET,40.70854351743322,-74.00098108067404
599,277 WATER STREET,40.70858194468284,-74.00091254982947
600,279 WATER STREET,40.70863409573415,-74.00084041216053
601,PECK SLIP,0,0
602,250 FRONT STREET,40.70838980998392,-74.00106043034214
603,273 WATER STREET,40.70850509007662,-74.00105682526389
604,SOUTH STREET,0,0
605,20 MADISON STREET,40.71041270495259,-73.99976915101523
606,78 CATHERINE STREET,40.7107557814272,-73.99790431327375
607,86 CATHERINE STREET,40.71070910117097,-73.99702780610453
608,AVENUE OF THE FINEST,0,0
609,411 PEARL STREET,40.71129101726415,-74.00165564187836
610,375 PEARL STREET,40.710906756432884,-74.0011758957317
611,MADISON STREET,0,0
612,25 MADISON STREET,40.71195525959837,-73.99931825831528
613,27 MADISON STREET,40.71203760108616,-73.99911625968736
614,35 MADISON STREET,40.71206504724701,-73.99894311829293
615,37 MADISON STREET,40.71201564048619,-73.99883490601246
616,31 JAMES STREET,40.71212543129077,-73.99886736806602
617,25 JAMES STREET,40.7122516913232,-73.99897197225275
618,185 PARK ROW,40.71252617200845,-73.99985210767998
619,CHATHAM SQUARE,0,0
620,1 POLICE PLAZA,40.71221051046876,-74.0017963421118
621,FRANKFORT STREET,0,0
622,1 CENTRE STREET,40.71297350959088,-74.00367568989125
623,PARK ROW,0,0
624,52 CHAMBERS STREET,40.7128032283751,-74.00615739609289
625,21 BARCLAY STREET,40.71251760548793,-74.00874728854963
626,22 PARK PLACE,40.71270700438624,-74.00861024210164
627,233 BROADWAY,40.7124572517608,-74.0083288540082
628,30 PARK PLACE,40.71277559080779,-74.00903589386753
629,9 PARK PLACE,40.7131626627898,-74.00822794155525
630,17 PARK PLACE,40.713244994184365,-74.00838666714002
631,19 PARK PLACE,40.71328067001078,-74.00846963655277
632,21 PARK PLACE,40.71322301904188,-74.00861752309405
633,23 PARK PLACE,40.71335202202468,-74.00862836129583
634,25 PARK PLACE,40.71338495072757,-74.00874018802216
635,111 CHURCH STREET,40.71346179716796,-74.00883037760904
636,6 MURRAY STREET,40.713195615696236,-74.00800430133101
637,250 BROADWAY,40.71297604789926,-74.00781309579575
638,18 MURRAY STREET,40.71341241856471,-74.00846965329383
639,50 PARK PLACE,40.71328602486284,-74.01013615018795
640,43 PARK PLACE,40.71370874717935,-74.0098007454506
641,45 PARK PLACE,40.71387067416668,-74.00996309337462
642,53 PARK PLACE,40.71400515076691,-74.01015429559602
643,38 MURRAY STREET,40.7136758536737,-74.00927409058264
644,30 WEST BROADWAY,40.71377724135718,-74.01117149056698
645,253 GREENWICH STREET,40.7143701384554,-74.01087218988532
646,123 BARCLAY STREET,40.7145099844255,-74.0122357483383
647,125 BARCLAY STREET,40.71457303539719,-74.01295360078541
648,65 MURRAY STREET,40.714674875669246,-74.01011832516518
649,67 MURRAY STREET,40.71468310071052,-74.01022293656257
650,69 MURRAY STREET,40.71472151996773,-74.01030590917271
651,75 MURRAY STREET,40.7148285444184,-74.01054039725578
652,77 MURRAY STREET,40.71488068391658,-74.01065944498882
653,83 WARREN STREET,40.715149675816825,-74.01060177165937
654,81 WARREN STREET,40.715114000876504,-74.01052601331843
655,75 WARREN STREET,40.71500972083899,-74.01029513194214
656,73 WARREN STREET,40.71497404601639,-74.0102157666622
657,69 WARREN STREET,40.71489721077166,-74.01001014117425
658,275 GREENWICH STREET,40.71517160389083,-74.01092282243987
659,71 WARREN STREET,40.7149383711389,-74.0101364014672
660,71 MURRAY STREET,40.71477365970914,-74.01042495653118
661,83 MURRAY STREET,40.71496849840637,-74.01085064391638
662,81 MURRAY STREET,40.714932823628985,-74.01077488564816
663,77 WARREN STREET,40.715045395931746,-74.01037089004099
664,45 MURRAY STREET,40.714200111178634,-74.00917316135708
665,51 MURRAY STREET,40.714304392592965,-74.00941485985149
666,57 MURRAY STREET,40.71440318397612,-74.00965655830686
667,57 WARREN STREET,40.71462003420032,-74.00948704929833
668,41 MURRAY STREET,40.714147969855055,-74.00905772321974
669,45 WARREN STREET,40.71443891539253,-74.00904694105745
670,49 MURRAY STREET,40.71427420668258,-74.0093354966514
671,37 MURRAY STREET,40.71405191335483,-74.00892785052196
672,41 WARREN STREET,40.71436756396602,-74.008888213278
673,49 WARREN STREET,40.71450752212674,-74.00920206156067
674,53 MURRAY STREET,40.714345557790686,-74.00949061745914
675,47 MURRAY STREET,40.714238531194916,-74.00925613276087
676,53 WARREN STREET,40.71456240806423,-74.00931750081733
677,55 WARREN STREET,40.7144773060284,-74.0094942434539
678,37 WARREN STREET,40.71426876279056,-74.00875473281192
679,21 MURRAY STREET,40.713758278350895,-74.0081955503117
680,33 WARREN STREET,40.71399705486447,-74.0084408699084
681,17 WARREN STREET,40.71383516458219,-74.0077194092848
682,15 WARREN STREET,40.71379948797835,-74.00764004678204
683,258 BROADWAY,40.713730878898374,-74.00748853672933
684,253 BROADWAY,40.71343170503433,-74.00740914518438
685,17 MURRAY STREET,40.713689669749535,-74.00804764697358
686,9 MURRAY STREET,40.71360185108174,-74.00784924103144
687,19 WARREN STREET,40.713887307249934,-74.00783484583346
688,25 MURRAY STREET,40.71400256159693,-74.00820279476747
689,19 MURRAY STREET,40.71372534658198,-74.00811979517448
690,12 WARREN STREET,40.714170046077044,-74.00740562003908
691,20 WARREN STREET,40.71429354261056,-74.00767617566656
692,24 WARREN STREET,40.71436489595431,-74.007831294743
693,28 WARREN STREET,40.714400572423656,-74.00791065802136
694,102 CHAMBERS STREET,40.714521336433094,-74.00799003158451
695,100 CHAMBERS STREET,40.71464760733032,-74.00781689898146
696,98 CHAMBERS STREET,40.714611930797524,-74.00773753545917
697,96 CHAMBERS STREET,40.71457625420985,-74.0076581720218
698,94 CHAMBERS STREET,40.71454057732977,-74.00758241590816
699,90 CHAMBERS STREET,40.71447196818068,-74.0074309042302
700,265 BROADWAY,40.71405754825397,-74.0067995958159
701,260 BROADWAY,40.7139395131608,-74.0069727296749
702,18 WARREN STREET,40.7142606105022,-74.0076004201776
703,8 WARREN STREET,40.714084970617755,-74.00721442823792
704,86 CHAMBERS STREET,40.714266140842824,-74.00695472772436
705,22 WARREN STREET,40.71432921943011,-74.0077519315496
706,92 CHAMBERS STREET,40.71450764516081,-74.00750666018476
707,88 CHAMBERS STREET,40.71443629138098,-74.00735154112364
708,16 WARREN STREET,40.71422493381834,-74.00752105723195
709,46 WARREN STREET,40.7147738007526,-74.00872954838789
710,48 WARREN STREET,40.71480947687672,-74.00880530538063
711,122 CHAMBERS STREET,40.71496866663768,-74.00888829343582
712,56 WARREN STREET,40.71495217715316,-74.00915522855587
713,126 CHAMBERS STREET,40.71516353991156,-74.00894964305533
714,124 CHAMBERS STREET,40.7151278641621,-74.00887027831239
715,118 CHAMBERS STREET,40.715020836313954,-74.00863579185807
716,116 CHAMBERS STREET,40.7149851600793,-74.00856003471586
717,114 CHAMBERS STREET,40.71493301841085,-74.00844098843851
718,110 CHAMBERS STREET,40.71488087609724,-74.00832915686176
719,108 CHAMBERS STREET,40.71484519991869,-74.00824979278751
720,50 WARREN STREET,40.71493573532989,-74.00881253658065
721,38 WARREN STREET,40.71468323851161,-74.00853113796889
722,60 WARREN STREET,40.715007058179744,-74.00933199203205
723,54 WARREN STREET,40.71491375962165,-74.00903979099131
724,85 WEST BROADWAY,40.715204696875816,-74.00913361959303
725,68 WARREN STREET,40.71529247495708,-74.00979376376749
726,76 WARREN STREET,40.7154324249128,-74.0101725494731
727,86 WARREN STREET,40.71556963577682,-74.01047558315165
728,160 CHAMBERS STREET,40.71581392894873,-74.01037100962328
729,162 CHAMBERS STREET,40.71585783761468,-74.0104539845875
730,158 CHAMBERS STREET,40.71577825353705,-74.01029885795657
731,156 CHAMBERS STREET,40.715748067601325,-74.01022670720938
732,154 CHAMBERS STREET,40.715712392417025,-74.01015094838905
733,144 CHAMBERS STREET,40.715539505572856,-74.00976854901587
734,90 WEST BROADWAY,40.71549834962509,-74.00958457116195
735,150 CHAMBERS STREET,40.715660252084405,-74.0100355068676
736,295 GREENWICH STREET,40.715863299895666,-74.01074978489581
737,92 WARREN STREET,40.71563274738338,-74.01067038715779
738,146 CHAMBERS STREET,40.71557518070107,-74.00984791472976
739,148 CHAMBERS STREET,40.71560811163563,-74.00992006552674
740,CHAMBERS STREET,0,0
741,139 CHAMBERS STREET,40.71580028640663,-74.00942589307401
742,143 CHAMBERS STREET,40.71586066461547,-74.00950526243793
743,145 CHAMBERS STREET,40.71589908498456,-74.00958102147574
744,147 CHAMBERS STREET,40.71609944799027,-74.00963516012496
745,155 CHAMBERS STREET,40.716071972131125,-74.00996702974714
746,145 READE STREET,40.716395839699814,-74.01012940844255
747,135 READE STREET,40.71622295249432,-74.00975061253392
748,303 GREENWICH STREET,40.71628327549846,-74.0104540513157
749,311 GREENWICH STREET,40.71657146909735,-74.0105226361437
750,137 READE STREET,40.71630802371738,-74.00994181370514
751,153 CHAMBERS STREET,40.71603629677748,-74.00989127069762
752,157 CHAMBERS STREET,40.71615978712015,-74.01016544583256
753,126 READE STREET,40.71646452140074,-74.00938991358186
754,134 READE STREET,40.71652763723583,-74.00955586040516
755,144 READE STREET,40.7166840589999,-74.00990579624747
756,146 READE STREET,40.716736203528015,-74.0099743437922
757,148 READE STREET,40.71675540931668,-74.01006092327431
758,150 READE STREET,40.716791084555254,-74.01013668323202
759,152 READE STREET,40.71682675942375,-74.0102160506333
760,154 READE STREET,40.71686243455991,-74.01029181075513
761,156 READE STREET,40.716895364885794,-74.01036757053112
762,315 GREENWICH STREET,40.71693652254561,-74.01051908640899
763,317 GREENWICH STREET,40.71701612650623,-74.01045416626242
764,321A GREENWICH STREET,40.7171725824106,-74.0104036874652
765,323 GREENWICH STREET,40.71723845502227,-74.01042173467154
766,323A GREENWICH STREET,40.71731530667085,-74.01043978363326
767,188 DUANE STREET,40.71726866292778,-74.01024858484556
768,182 DUANE STREET,40.71707928596564,-74.01011869018278
769,180 DUANE STREET,40.717046355476775,-74.0100429303207
770,178 DUANE STREET,40.71701068048997,-74.00996356275057
771,174 DUANE STREET,40.716955799220194,-74.00980122291843
772,172 DUANE STREET,40.71690365428553,-74.00973628264992
773,HUDSON STREET,0,0
774,158 READE STREET,40.71688711784972,-74.01050825651434
775,168 DUANE STREET,40.71682681521215,-74.00956672538653
776,184 DUANE STREET,40.71717260431642,-74.01015838554383
777,170 DUANE STREET,40.71686797908664,-74.0096569154139
778,166 DUANE STREET,40.71673899537339,-74.00941520375477
779,176 DUANE STREET,40.716975005138515,-74.00988780263593
780,321 GREENWICH STREET,40.71710670653567,-74.01042171407082
781,138 READE STREET,40.716615453233764,-74.00975066995427
782,292 GREENWICH STREET,40.71623101116307,-74.0116408547832
783,114 WARREN STREET,40.716211752498644,-74.01208094558818
784,25 HARRISON STREET,40.71864100684466,-74.01064561655025
785,27 HARRISON STREET,40.71865197818108,-74.01072858991303
786,27A HARRISON STREET,40.718662948779915,-74.01081877822685
787,29 HARRISON STREET,40.71868489937137,-74.01089814597825
788,31 HARRISON STREET,40.71869038203828,-74.01097029614274
789,33 HARRISON STREET,40.718701351407525,-74.01107130694012
